"Country or Territory";"Station Name";"WMO Station Number";"National Station Id Number";"Period";"Element-Statistic Qualifier Code";"Statistic Description";"Unit";"Jan";"Jan Footnotes";"Feb";"Feb Footnotes";"Mar";"Mar Footnotes";"Apr";"Apr Footnotes";"May";"May Footnotes";"Jun";"Jun Footnotes";"Jul";"Jul Footnotes";"Aug";"Aug Footnotes";"Sep";"Sep Footnotes";"Oct";"Oct Footnotes";"Nov";"Nov Footnotes";"Dec";"Dec Footnotes";"Annual";"Annual Footnotes";"Annual NCDC Computed Value";"Annual NCDC Computed Value Footnotes"
"UNITED STATES OF AMERICA";"GREEN BAY/A.-STRAUBEL, WI";"72645";"00473269";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"HURON/HURON REGIONAL, SD";"72654";"00394127";"1961-1990";"";"Mean Number of Hours";"*";"179.7";"";"182.8";"";"229.9";"";"251.7";"";"307.0";"";"332.8";"";"362.4";"";"329.3";"";"258.9";"";"215.9";"";"152.1";"";"144.1";"";"2946.6";"";"2946.6";""
"UNITED STATES OF AMERICA";"HURON/HURON REGIONAL, SD";"72654";"00394127";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"29";"";"30";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"MINNEAPOLIS/INT'L ARPT MN";"72658";"00215435";"1961-1990";"";"Mean Number of Hours";"*";"156.7";"";"178.3";"";"217.5";"";"242.1";"";"295.2";"";"321.9";"";"350.5";"";"307.2";"";"233.2";"";"181.0";"";"112.8";"";"114.3";"";"2710.7";"";"2710.7";""
"UNITED STATES OF AMERICA";"MINNEAPOLIS/INT'L ARPT MN";"72658";"00215435";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"RAPID CITY/REGIONAL ARPT SD";"72662";"00396937";"1961-1990";"";"Mean Number of Hours";"*";"163.5";"";"174.0";"";"233.9";"";"246.9";"";"274.3";"";"310.5";"";"335.5";"";"323.8";"";"261.9";"";"226.0";"";"156.6";"";"149.9";"";"2856.8";"";"2856.8";""
"UNITED STATES OF AMERICA";"RAPID CITY/REGIONAL ARPT SD";"72662";"00396937";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SHERIDAN/COUNTY, WY";"72666";"00488155";"1961-1990";"";"Mean Number of Hours";"*";"155.2";"";"172.1";"";"228.0";"";"242.8";"";"279.3";"";"313.1";"";"350.9";"";"322.9";"";"255.8";"";"205.5";"";"148.2";"";"148.8";"";"2822.6";"";"2822.6";""
"UNITED STATES OF AMERICA";"SHERIDAN/COUNTY, WY";"72666";"00488155";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"BILLINGS/LOGAN INT'L ARPT MT";"72677";"00240807";"1961-1990";"";"Mean Number of Hours";"*";"130.2";"";"156.6";"";"236.5";"";"255.5";"";"282.0";"";"304.7";"";"355.4";"";"329.0";"";"255.8";"";"203.2";"";"127.6";"";"116.4";"";"2752.9";"";"2752.9";""
"UNITED STATES OF AMERICA";"BILLINGS/LOGAN INT'L ARPT MT";"72677";"00240807";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"BOISE/AIR TERMINAL ID";"72681";"00101022";"1961-1990";"";"Mean Number of Hours";"*";"109.3";"";"151.9";"";"238.6";"";"281.4";"";"335.5";"";"351.6";"";"399.8";"";"358.8";"";"303.6";"";"238.1";"";"119.6";"";"105.2";"";"2993.4";"";"2993.4";""
"UNITED STATES OF AMERICA";"BOISE/AIR TERMINAL ID";"72681";"00101022";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"28";"";"29";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"PORTLAND OR";"72698";"00356751";"1961-1990";"";"Mean Number of Hours";"*";"85.6";"";"116.4";"";"191.1";"";"221.1";"";"276.1";"";"290.2";"";"331.9";"";"298.1";"";"235.7";"";"151.7";"";"79.3";"";"63.7";"";"2340.9";"";"2340.9";""
"UNITED STATES OF AMERICA";"PORTLAND OR";"72698";"00356751";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SAULT STE. MARIE, MI";"72734";"00207366";"1961-1990";"";"Mean Number of Hours";"*";"104.9";"";"142.5";"";"206.4";"";"227.5";"";"280.3";"";"281.2";"";"303.6";"";"248.9";"";"172.9";"";"122.6";"";"70.4";"";"77.4";"";"2238.6";"";"2238.6";""
"UNITED STATES OF AMERICA";"SAULT STE. MARIE, MI";"72734";"00207366";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"MARQUETTE/FAA ARPT MI";"72743";"00205184";"1961-1990";"";"Mean Number of Hours";"*";"105.5";"";"128.8";"";"181.3";"";"225.3";"";"278.8";"";"289.7";"";"322.8";"";"270.6";"";"191.5";"";"140.6";"";"80.7";"";"78.2";"";"2293.8";"";"2293.8";""
"UNITED STATES OF AMERICA";"MARQUETTE/FAA ARPT MI";"72743";"00205184";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"29";"";"30";"";"30";"";"30";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"DULUTH/WSO AP MN";"72745";"00212248";"1961-1990";"";"Mean Number of Hours";"*";"132.7";"";"149.7";"";"190.7";"";"229.5";"";"263.5";"";"272.8";"";"307.5";"";"261.8";"";"194.0";"";"150.4";"";"98.5";"";"102.3";"";"2353.4";"";"2353.4";""
"UNITED STATES OF AMERICA";"DULUTH/WSO AP MN";"72745";"00212248";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"FARGO/WSO AP ND";"72753";"00322859";"1961-1990";"";"Mean Number of Hours";"*";"140.9";"";"153.9";"";"212.3";"";"241.6";"";"283.2";"";"303.2";"";"350.2";"";"313.2";"";"231.2";"";"178.9";"";"113.1";"";"107.4";"";"2629.1";"";"2629.1";""
"UNITED STATES OF AMERICA";"FARGO/WSO AP ND";"72753";"00322859";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"BISMARCK/MUNICIPAL, ND";"72764";"00320819";"1961-1990";"";"Mean Number of Hours";"*";"149.4";"";"153.5";"";"222.3";"";"244.3";"";"296.1";"";"318.1";"";"354.6";"";"316.2";"";"245.9";"";"191.7";"";"122.6";"";"122.9";"";"2737.6";"";"2737.6";""
"UNITED STATES OF AMERICA";"BISMARCK/MUNICIPAL, ND";"72764";"00320819";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"WILLISTON/SLOULIN FIELD, ND";"72767";"00329425";"1961-1990";"";"Mean Number of Hours";"*";"144.5";"";"169.7";"";"227.3";"";"250.3";"";"297.9";"";"326.0";"";"366.3";"";"331.5";"";"249.5";"";"197.1";"";"122.2";"";"125.5";"";"2807.8";"";"2807.8";""
"UNITED STATES OF AMERICA";"WILLISTON/SLOULIN FIELD, ND";"72767";"00329425";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"29";"";"29";"";"29";"";"29";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"HELENA/COUNTY-CITY, MT";"72772";"00244055";"1961-1990";"";"Mean Number of Hours";"*";"119.4";"";"149.0";"";"225.8";"";"243.0";"";"282.0";"";"308.7";"";"370.3";"";"324.1";"";"254.6";"";"202.9";"";"118.6";"";"99.9";"";"2698.3";"";"2698.3";""
"UNITED STATES OF AMERICA";"HELENA/COUNTY-CITY, MT";"72772";"00244055";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"MISSOULA/JOHNSON-BELL FIELD, MT";"72773";"00245745";"1961-1990";"";"Mean Number of Hours";"*";"95.8";"";"133.0";"";"209.3";"";"245.0";"";"280.5";"";"311.1";"";"389.3";"";"334.8";"";"264.7";"";"194.3";"";"99.5";"";"82.9";"";"2640.2";"";"2640.2";""
"UNITED STATES OF AMERICA";"MISSOULA/JOHNSON-BELL FIELD, MT";"72773";"00245745";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"GREAT FALLS/INT'L ARPT MT";"72775";"00243751";"1961-1990";"";"Mean Number of Hours";"*";"125.1";"";"151.7";"";"237.5";"";"245.7";"";"286.6";"";"316.5";"";"377.4";"";"330.8";"";"254.4";"";"200.4";"";"124.8";"";"105.4";"";"2756.3";"";"2756.3";""
"UNITED STATES OF AMERICA";"GREAT FALLS/INT'L ARPT MT";"72775";"00243751";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"29";"";"29";"";"28";"";"29";"";"30";"";"29";"";"28";"";"29";"";"30";"";"29";"";"29";"";"26";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"HAVRE/CITY-COUNTY ARPT MT";"72777";"00243996";"1961-1988";"";"Mean Number of Hours";"*";"140.5";"";"175.2";"";"257.6";"";"286.9";"";"346.9";"";"367.8";"";"408.9";"";"362.6";"";"276.5";"";"217.4";"";"141.4";"";"125.6";"";"3107.3";"";"3107.3";""
"UNITED STATES OF AMERICA";"HAVRE/CITY-COUNTY ARPT MT";"72777";"00243996";"1961-1988";"15";"Number of Years used to Calculate Normal";"*";"25";"";"26";"";"26";"";"24";"";"24";"";"24";"";"24";"";"24";"";"24";"";"24";"";"24";"";"25";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SPOKANE/INTL, WA";"72785";"00457938";"1961-1990";"";"Mean Number of Hours";"*";"78.3";"";"118.0";"";"199.3";"";"242.3";"";"296.7";"";"322.8";"";"382.4";"";"340.4";"";"271.2";"";"191.0";"";"73.8";"";"59.1";"";"2575.3";"";"2575.3";""
"UNITED STATES OF AMERICA";"SPOKANE/INTL, WA";"72785";"00457938";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"29";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"WALLA WALLA/CITY-COUNTY ARPT WA";"72788";"00458931";"1961-1987";"";"Mean Number of Hours";"*";"50.5";"";"83.4";"";"173.8";"";"221.7";"";"288.5";"";"326.3";"";"384.5";"";"344.4";"";"268.8";"";"199.2";"";"67.8";"";"40.3";"";"2449.2";"";"2449.2";""
"UNITED STATES OF AMERICA";"WALLA WALLA/CITY-COUNTY ARPT WA";"72788";"00458931";"1961-1987";"15";"Number of Years used to Calculate Normal";"*";"26";"";"26";"";"26";"";"26";"";"26";"";"26";"";"25";"";"25";"";"25";"";"25";"";"24";"";"25";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SEATTLE/SEATTLE-TACOMA INTL A,WA";"72793";"00457473";"1961-1990";"";"Mean Number of Hours";"*";"69.8";"";"108.8";"";"178.4";"";"207.3";"";"253.7";"";"268.4";"";"312.0";"";"281.4";"";"221.7";"";"142.6";"";"72.7";"";"52.9";"";"2169.7";"";"2169.7";""
"UNITED STATES OF AMERICA";"SEATTLE/SEATTLE-TACOMA INTL A,WA";"72793";"00457473";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"29";"";"28";"";"29";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"QUILLAYUTE STATE AP, WA";"72797";"00456858";"1967-1990";"";"Mean Number of Hours";"*";"55.4";"";"80.3";"";"115.0";"";"147.4";"";"170.6";"";"167.8";"";"209.7";"";"194.8";"";"173.2";"";"112.7";"";"55.3";"";"48.1";"";"1530.3";"";"1530.3";""
"UNITED STATES OF AMERICA";"QUILLAYUTE STATE AP, WA";"72797";"00456858";"1967-1990";"15";"Number of Years used to Calculate Normal";"*";"24";"";"24";"";"24";"";"24";"";"24";"";"24";"";"24";"";"24";"";"24";"";"24";"";"24";"";"24";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"MILTON/BLUE HILL OBSERVATORY MA";"74492";"00190736";"1961-1990";"";"Mean Number of Hours";"*";"148.3";"";"151.6";"";"181.3";"";"196.5";"";"235.1";"";"253.0";"";"266.8";"";"250.0";"";"214.9";"";"193.4";"";"135.9";"";"131.7";"";"2358.5";"";"2358.5";""
"UNITED STATES OF AMERICA";"MILTON/BLUE HILL OBSERVATORY MA";"74492";"00190736";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SAN JUAN/ISLA VERDE INT'L ARP,PR";"78526";"00668812";"1961-1990";"";"Mean Number of Hours";"*";"237.4";"";"231.2";"";"282.0";"";"268.3";"";"255.2";"";"259.4";"";"280.8";"";"267.8";"";"234.7";"";"227.2";"";"202.4";"";"217.4";"";"2963.8";"";"2963.8";""
"UNITED STATES OF AMERICA";"SAN JUAN/ISLA VERDE INT'L ARP,PR";"78526";"00668812";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"30";"";"29";"";"30";"";"30";"";"28";"";"0";"";"-9999.9";"1"

"footnoteSeqID";"Footnote"
"1";"code for missing value"
